Date,AAPL,ADBE,APTV,EPAM,FRT,MELI,MO,NEM,SWK,TTD
2017-04-20,35.61000061,131.4199982,65.29756927,76.59999847,137.2200012,223.4100037,71.41000366,33.66999817,132.7100067,3.622999907
2017-04-21,35.56750107,131.5200043,64.20787811,77.01999664,136.1799927,223.8200073,71.47000122,34.13000107,137.5599976,3.59800005
2017-04-24,35.90999985,132.8899994,66.4291687,77.20999908,133.75,225.8999939,72.55000305,33.70999908,137.4100037,3.647000074
2017-04-25,36.13249969,133.4900055,66.57167053,76.83000183,134.6100006,230.6300049,72.43000031,32.88999939,136.8699951,3.619999886
2017-04-26,35.91999817,132.7899933,66.4291687,77.55000305,132.5599976,228.2799988,71.51000214,32.97999954,136.3099976,3.632999897
2017-04-27,35.94749832,133.3800049,67.02430725,77.13999939,133.1600037,230.2100067,71.52999878,32.90999985,137.3500061,3.769000053
2017-04-28,35.91249847,133.7400055,67.39312744,77,130.8899994,228.9100037,71.77999878,33.81000137,136.1499939,3.734999895
2017-05-01,36.64500046,135.1100006,67.05783844,77.30000305,133.1600037,235.0899963,70.80000305,32.68000031,136.1100006,3.759000063
2017-05-02,36.87749863,135,65.7585907,77.25,133.8099976,234.7599945,70.83000183,33.00999832,136.9900055,3.828000069
2017-05-03,36.76499939,134.8500061,72.93377686,77.75,132.3000031,234.9700012,70.22000122,32.68999863,136.2799988,3.805999994
2017-05-04,36.63249969,134.6100006,73.81391144,80.26999664,131.3999939,236.5099945,70.30999756,32.27999878,138.1799927,3.984999895
2017-05-05,37.24000168,134.8399963,73.51215363,80.45999908,132.7799988,275.1600037,70.91999817,32.72999954,138.6100006,4.006999969
2017-05-08,38.25249863,135.1199951,73.26907349,80.88999939,130.4400024,274.9599915,70.70999908,32.68000031,138.6600037,4.039000034
2017-05-09,38.49750137,135.6000061,73.98994446,80.61000061,130.5500031,281.769989,70.29000092,32.75999832,138.8500061,4.085999966
2017-05-10,38.31499863,136.1499939,73.56244659,81.06999969,132,282.2600098,70.30999756,32.95000076,139.0800018,4.005000114
2017-05-11,38.48749924,136.2899933,72.81642914,80.80999756,129.7200012,280.8699951,70.48000336,33.47999954,138.1000061,3.989000082
2017-05-12,39.02500153,136.8399963,72.66555023,80.61000061,125.4300003,287.2799988,70.65000153,33.75,136.9900055,5.190000057
2017-05-15,38.92499924,137.6000061,72.67392731,81.44000244,126.5699997,296.2399902,70.66999817,33.86999893,137.4299927,5.356999874
2017-05-16,38.86750031,138.0299988,72.97569275,81.05999756,122.4599991,297.2200012,70.94999695,33.75,136.9400024,5.21999979
2017-05-17,37.5625,134.3300018,71.41659546,80.25,122.9700012,278.5499878,70.55000305,34.25999832,134.4400024,4.775000095
2017-05-18,38.13499832,134.5399933,71.35791779,81.01999664,124.2900009,270.8099976,70.54000092,33.31000137,134.9700012,5.138000011
2017-05-19,38.26499939,136.4299927,72.0033493,82.16999817,125.5899963,272.5700073,70.90000153,33.63000107,136.5500031,5.006999969
2017-05-22,38.49750137,138.8600006,73.00921631,82.91000366,126.4800034,275.3699951,72.04000092,33.68000031,136.3300018,5.250999928
2017-05-23,38.45000076,139.5200043,72.42246246,82.66000366,125.7099991,281.7999878,72.12999725,33.04999924,135.3800049,5.34800005
2017-05-24,38.33499908,141.1199951,72.51467133,83.75,127.4000015,286.2799988,72.84999847,33.65999985,136.1799927,5.150000095
2017-05-25,38.46749878,142.8500061,72.61525726,84.90000153,127.3799973,292.4200134,74.13999939,33.43000031,136.3500061,5.198999882
2017-05-26,38.40250015,141.8899994,73.34451294,84.15000153,126.3199997,286.9500122,74.41000366,34.11000061,136.7899933,5.223999977
2017-05-30,38.41749954,142.4100037,72.59011078,83.55999756,123.8199997,279.980011,75.06999969,33.97000122,136.8899994,5.348999977
2017-05-31,38.18999863,141.8600006,73.73847198,83.87999725,122.7399979,275.1099854,75.44000244,34.15000153,137.6399994,5.5
2017-06-01,38.29499817,141.3800049,74.75272369,86.45999908,124.2900009,280.3999939,75.40000153,34.02000046,138.8200073,5.495999813
2017-06-02,38.86249924,143.4799957,74.63537598,85.51000214,123.3700027,280.3699951,75.12000275,34.02999878,139.25,5.696000099
2017-06-05,38.48249817,143.5899963,73.87258911,84.73999786,121.7300034,278.8900146,75.05999756,33.84000015,138.4100037,5.568999767
2017-06-06,38.61249924,143.0299988,74.47611237,83.44000244,122.1800003,280.0400085,75.26999664,35.40000153,136.8500061,5.584000111
2017-06-07,38.84249878,143.6199951,73.93126678,83.54000092,124.9899979,285.25,75.61000061,35.50999832,137.6600037,5.438000202
2017-06-08,38.74750137,142.6300049,72.11231995,83.72000122,122.8799973,288.1199951,75.20999908,35.02000046,137.9100037,5.544000149
2017-06-09,37.24499893,138.0500031,71.82732391,81.95999908,124.6800003,275.0700073,75.45999908,34.29999924,139.9900055,5.136000156
2017-06-12,36.35499954,137.25,71.38306427,81.48000336,126.9400024,270.730011,75.40000153,34.38000107,138.6699982,5.005000114
2017-06-13,36.64749908,139.0899963,72.60687256,82.73999786,127.8799973,273,74.94999695,34.47999954,141.5800018,5.014999866
2017-06-14,36.29000092,138.25,72.02850342,82.31999969,126.9899979,265,75.75,33.72000122,141.5800018,4.923999786
2017-06-15,36.07249832,137.5200043,72.01173401,81.98999786,128.3200073,263.2999878,76.41000366,33.04000092,140.9600067,4.864999771
2017-06-16,35.56750107,137.8399963,71.25733185,82.59999847,125.3700027,263.4500122,77.27999878,32.84000015,141.2100067,4.993000031
2017-06-19,36.58499908,140.3500061,72.50628662,83.55999756,125.1900024,274.3200073,77.70999908,32.88000107,142.1100006,5.206999779
2017-06-20,36.25249863,140.9100037,70.67896271,82.30000305,123.8399963,271.269989,77.33000183,32.84000015,142.8899994,5.089000225
2017-06-21,36.46749878,144.2400055,71.92790985,83.5,123.3300018,276.9899902,77.02999878,33.15000153,142.8999939,5.235000134
2017-06-22,36.40750122,143.6900024,71.87761688,82.80999756,124.1900024,275.75,76.48000336,33.5,142.1399994,5.184999943
2017-06-23,36.56999969,145.4100037,72.11231995,84.62999725,125.0500031,275.230011,76.48999786,33.81000137,143.0500031,5.421000004
2017-06-26,36.45500183,144.9600067,72.53981781,84.41999817,127.7200012,268,76.52999878,33.77000046,142.4799957,5.308000088
2017-06-27,35.93249893,142.5399933,72.49790192,82.93000031,127.4400024,255.9299927,75.37999725,33.06999969,140.4900055,5.051000118
2017-06-28,36.45750046,143.8099976,72.93377686,83.91999817,128.1300049,262.3099976,75.83999634,33.04000092,141.4299927,5.254000187
2017-06-29,35.91999817,141.2400055,72.44760895,83.56999969,127.7099991,252.4299927,74.40000153,32.22999954,139.6300049,5.084000111
2017-06-30,36.00500107,141.4400024,73.47024536,84.08999634,126.3899994,250.8800049,74.47000122,32.38999939,140.7299957,5.011000156
2017-07-03,35.875,138.4100037,73.59597778,82.94000244,129.0399933,250.6799927,74.52999878,31.88999939,141.7799988,4.972000122
2017-07-05,36.02249908,141.2100067,73.67980194,83.51000214,126.2600021,248.9799957,74.61000061,32.68000031,143.0200043,4.987999916
2017-07-06,35.68249893,140.75,72.69908142,82.61000061,125.3799973,251.1000061,74.31999969,32.27999878,142.2899933,4.863999844
2017-07-07,36.04499817,142.2200012,74.70243073,84.05999756,126.2799988,255.6000061,74.25,32.02999878,144.9100037,4.989999771
2017-07-10,36.26499939,143.3399963,76.21961212,82.83999634,124.7600021,259.8200073,73.69000244,32.52999878,145.8800049,5.014999866
2017-07-11,36.38249969,142.9299927,76.92372131,83.33000183,124.8399963,262.4100037,73.43000031,32.95000076,145.2299957,5.117000103
2017-07-12,36.43500137,145.9100037,77.6194458,84.20999908,125.4100037,274.3500061,73.88999939,33.16999817,146.1799927,5.151000023
2017-07-13,36.94250107,145.0500031,76.93210602,83.58000183,126.6699982,271.5400085,73.48000336,32.93999863,146.3699951,5.079999924
2017-07-14,37.25999832,146.1600037,76.63872528,84.25,128.2700043,273.5799866,73.93000031,33.29999924,146.2400055,5.100999832
2017-07-17,37.38999939,146.3999939,77.05783844,83.80000305,129.0099945,276.1199951,73.37000275,33.72999954,146.6499939,5.039000034
2017-07-18,37.52000046,147.8899994,76.78960419,85.59999847,128.7100067,280.2399902,73.33000183,33.70999908,146.25,4.988999844
2017-07-19,37.75500107,148.9199982,77.86253357,85.56999969,129.9299927,280.5599976,73.55000305,33.88000107,147.8000031,5.468999863
2017-07-20,37.58499908,149.9400024,78.03855896,86.58000183,130,282.0799866,73.58999634,33.91999817,146.6600037,5.452000141
2017-07-21,37.56750107,149.5200043,76.21961212,87.26000214,130.4799957,280.2600098,73.41999817,34.38999939,146.7899933,5.232999802
2017-07-24,38.02249908,149.5299988,75.85917664,87.36000061,131.2599945,282.3800049,72.63999939,33.90000153,143.6999969,5.410999775
2017-07-25,38.18500137,148.2100067,76.21961212,86.58000183,132.1300049,279.2600098,72.23999786,36.24000168,142.25,5.56799984
2017-07-26,38.36500168,149.7799988,76.00167847,86.98000336,132.6999969,286.019989,71.73000336,36.95999908,140.2799988,5.497000217
2017-07-27,37.63999939,146.1999969,75.86756134,85.79000092,135.0299988,286.6400146,73.95999908,36.43999863,141.1399994,5.309999943
2017-07-28,37.375,146.7299957,75.39815521,85.45999908,132.8099976,288.8699951,66.94000244,37.06000137,139.8800049,5.34100008
2017-07-31,37.18249893,146.4900055,75.79212189,85.93000031,132.6300049,288.4200134,64.97000122,37.16999817,140.6900024,5.330999851
2017-08-01,37.51250076,147.3600006,75.29756927,86.04000092,134.3999939,288.8800049,65.5,36.97999954,139.4700012,5.342000008
2017-08-02,39.28499985,147.1300049,76.29505157,84.51999664,132.8399963,286.6000061,65.55000305,36.86999893,141.6199951,5.301000118
2017-08-03,38.89250183,147.7899933,77.83738708,81.90000153,132.9799957,292.3800049,65.54000092,36.59000015,142.2700043,5.447999954
2017-08-04,39.09749985,147.7100067,78.11399841,83.41000366,133.6399994,260.4700012,65.51999664,36.15000153,142.3500061,5.339000225
2017-08-07,39.70249939,148.4400024,78.34870148,82.23000336,133.4100037,256.1700134,65.98999786,36.16999817,142.1300049,5.551000118
2017-08-08,40.02000046,147.8099976,78.72589874,81.83000183,132.5899963,251.9199982,65.37999725,35.74000168,140.9600067,5.452000141
2017-08-09,40.26499939,148.3500061,77.78709412,81.80999756,132.75,251.5200043,65.30999756,36.09999847,140.3399963,5.399000168
2017-08-10,38.83000183,144.9199982,76.40402222,81.15000153,132.0399933,232.6399994,64.76999664,36.43999863,138.3000031,5.006000042
2017-08-11,39.36999893,146.4700012,77.40151215,79.73000336,129.3999939,240.1600037,64.30999756,36.52999878,139.1499939,5.445000172
2017-08-14,39.96250153,149.1600037,78.36546326,82.01000214,131.0599976,236.9400024,64.83999634,36.02000046,140.75,5.363999844
2017-08-15,40.40000153,150.3600006,78.23973083,82.38999939,129.2700043,236.0700073,65.30000305,35.77000046,139.4199982,5.102000237
2017-08-16,40.23749924,151.8000031,78.87677765,82.23000336,129.6499939,241.8999939,65.44999695,36.13000107,140.6600037,5.05700016
2017-08-17,39.46500015,148.2299957,77.46856689,79.94999695,128.5500031,234.1900024,64.30000305,36.04999924,138.1199951,4.836999893
2017-08-18,39.375,147.9700012,77.34283447,80.75,126.9599991,236.1399994,63.68999863,35.83000183,137.5,4.951000214
2017-08-21,39.30250168,149.2599945,77.87929535,80.81999969,128.1000061,241.9499969,64.38999939,36.61000061,137.0700073,5.001999855
2017-08-22,39.94499969,152.25,78.94384003,80.66000366,126.8600006,243.2899933,64.05999756,36.5,138.7100067,5.027999878
2017-08-23,39.99499893,151.1000061,78.95222473,80.08000183,127.5800018,243.5399933,63.70999908,36.97999954,137.1399994,4.999000072
2017-08-24,39.81750107,150.8099976,79.23722076,79.66000366,126.8600006,243.6199951,63.59999847,36.81999969,137.1600037,5.099999905
2017-08-25,39.96500015,151.4499969,79.01089478,78.83000183,128.3200073,246.4100037,64.08000183,36.99000168,138.8300018,5.104000092
2017-08-28,40.36750031,151.7899933,79.20368958,79.01000214,125.4100037,242.5399933,63.93000031,38.29999924,138.6699982,5.139999866
2017-08-29,40.72750092,152.1399994,79.01089478,78.88999939,125.7099991,240.8999939,63.81000137,38.04000092,139.0099945,5.175000191
2017-08-30,40.83750153,153.6699982,79.6730957,79.58000183,126.5400009,246.75,64.05000305,38.06000137,139.7799988,5.300000191
2017-08-31,41,155.1600037,80.80469513,81.33000183,126.9300003,258.4700012,63.40000153,38.34000015,144,5.296999931
2017-09-01,41.01250076,155.0599976,81.82732391,82.11000061,128.1999969,251.9100037,63.54000092,38.65999985,142.6399994,5.368999958
2017-09-05,40.52000046,154.2799988,80.96395874,83.36000061,127.6399994,256.6300049,62.86999893,38.75,141.6999969,5.350999832
2017-09-06,40.47750092,153.7599945,81.08130646,83.80000305,129.3200073,257.8800049,63.27000046,38.38000107,142.5299988,5.485000134
2017-09-07,40.31499863,155.4700012,81.1986618,84.83999634,130.4499969,258.6799927,62.72999954,39.59999847,144.6799927,5.708000183
2017-09-08,39.65750122,155.3399963,81.02262878,84.54000092,129.3800049,259.980011,62.22999954,39.31000137,147.0500031,5.623000145
2017-09-11,40.375,156.8699951,81.71835327,84.68000031,130.25,285.2600098,62.49000168,38.22000122,147.4600067,6.05700016
2017-09-12,40.21500015,156.3099976,81.96982574,87.61000061,128.6900024,290.7900085,62.5,38.34999847,147.5,6.168000221
2017-09-13,39.91249847,156.2400055,82.13746643,85.29000092,128.2700043,292.2099915,62.50999832,37.88000107,147.0299988,6.012000084
2017-09-14,39.56999969,154.9499969,82.05364227,83.01000214,130.9700012,287.9200134,62.27999878,38.06000137,147.7200012,5.96999979
2017-09-15,39.97000122,154.4900055,83.98155975,81.80000305,130,282.7099915,62.38999939,37.84999847,148.0399933,5.987999916
2017-09-18,39.66749954,155.7700043,84.30008698,84.19999695,127.5100021,289.7099915,62.56000137,37.77999878,149.8099976,6.008999825
2017-09-19,39.68249893,156.6000061,84.5766983,83.26999664,125.3799973,289.9700012,62.22999954,38.09000015,151.25,6.171999931
2017-09-20,39.01750183,149.9600067,84.78625488,83.48000336,124.6299973,290.2000122,61.22000122,37.63000107,152.3000031,5.980999947
2017-09-21,38.34749985,149.3000031,84.69404602,83.65000153,123.8499985,281.8699951,61.5,37.43000031,151.9700012,5.953999996
2017-09-22,37.97249985,148.5,86.15255737,84.08999634,123.1399994,279.4599915,62.49000168,37.88999939,151.2200012,5.980000019
2017-09-25,37.63750076,144.5700073,86.71416473,84.13999939,124.8000031,270.2200012,63.79000092,38.63000107,150.3999939,5.636000156
2017-09-26,38.28499985,145.3999939,86.4291687,84.54000092,125.0800018,269.269989,64.51999664,37.97000122,149.0200043,5.600999832
2017-09-27,38.55749893,146.4299927,82.79966736,85.44000244,123.9800034,267.3999939,64.41000366,37.20999908,148.6499939,5.778999805
2017-09-28,38.31999969,146.8300018,81.92790985,85.40000153,124.4499969,261.9899902,64.19000244,37.61999893,149.5200043,5.831999779
2017-09-29,38.52999878,149.1799927,82.48114014,87.93000031,124.2099991,258.9299927,63.41999817,37.50999832,150.9700012,6.151000023
2017-10-02,38.45249939,147.9400024,83.78038788,88.09999847,124.0299988,263.6499939,62.90000153,37.88000107,154.5299988,5.955999851
2017-10-03,38.61999893,148.6000061,83.50376892,89.33000183,124.6100006,264.3599854,63.36999893,38.22999954,155.4299927,6.052999973
2017-10-04,38.36999893,147.9499969,85.7585907,89.48000336,125.1299973,263.8099976,63.49000168,38.08000183,156.7100067,6.013999939
2017-10-05,38.84749985,150.25,85.7585907,89.84999847,126.0899963,270.230011,63.81000137,37.95000076,156.1300049,6.096000195
2017-10-06,38.82500076,151.1199951,84.19949341,90.18000031,125.6800003,268.8200073,62.54999924,38.06000137,155.4900055,6.427999973
2017-10-09,38.95999908,151.5,83.92288208,89.77999878,126.1100006,269.9200134,63.56999969,38.27999878,156.6699982,6.418000221
2017-10-10,38.97499847,152.1499939,82.66555023,89.91999817,126.75,273.6400146,65.01000214,37.90000153,155.8200073,6.412000179
2017-10-11,39.13750076,153.6499939,83.1936264,90.62999725,127.8199997,274.4899902,64.87000275,38.08000183,156.4900055,6.486000061
2017-10-12,39,153.6100006,82.22967529,90.59999847,128.5099945,246.2599945,65.34999847,38.38999939,158.2799988,6.531000137
2017-10-13,39.24750137,153.9299927,81.7099762,90.95999908,129.6799927,244.8999939,65.05000305,38.59000015,158.7100067,6.651000023
2017-10-16,39.97000122,150.4600067,82.12908936,91.15000153,128.8099976,233,65.37000275,37.99000168,158.6499939,6.453000069
2017-10-17,40.11750031,150.3800049,81.50880432,90.94999695,129.6300049,234.7899933,64.87000275,38.34999847,156.6399994,6.388999939
2017-10-18,39.93999863,153,81.91953278,90.54000092,128.5299988,242.4100037,64.80999756,37.86000061,156.8500061,6.407000065
2017-10-19,38.99499893,171.7299957,81.84409332,90.54000092,127.2300034,236,64.37000275,37.84000015,157.1600037,6.323999882
2017-10-20,39.0625,175.6399994,81.17351532,91.41000366,125.8000031,235.7299957,65,37.79000092,160.1199951,6.361999989
2017-10-23,39.04249954,172.1600037,81.95305634,90.94999695,126.6100006,226.3500061,64.5,37.36999893,158.1900024,6.346000195
2017-10-24,39.27500153,171.5800018,82.37216949,90.80000305,124.9000015,225.4199982,64.12999725,37.13000107,165.7400055,6.330999851
2017-10-25,39.10250092,171.8300018,81.64291382,90.69000244,123.2699966,221.5099945,63.79000092,36.75,163.5299988,6.256999969
2017-10-26,39.35250092,173.75,83.0427475,90.33999634,121.7300034,229,65.79000092,35.81000137,164.6999969,6.268000126
2017-10-27,40.76250076,177.3300018,82.75775146,90.94999695,121.4499969,236.0500031,64.91999817,35.79999924,164.7100067,6.396999836
2017-10-30,41.68000031,176.0299988,82.35540771,91.12000275,120.9800034,234.5,64.05000305,36.22999954,161.6300049,6.420000076
2017-10-31,42.25999832,175.1600037,83.30259705,91.15000153,120.5199966,240.3099976,64.22000122,36.15999985,161.5500031,6.592000008
2017-11-01,41.72249985,176.25,83.30259705,90.61000061,121.6999969,239.0200043,64.69999695,35.68999863,161.0399933,6.506999969
2017-11-02,42.02750015,180.9400024,83.24391937,99.15000153,128.1000061,236,63.90000153,36.47999954,161.8099976,6.406000137
2017-11-03,43.125,182.3000031,81.21542358,99.66999817,126.5599976,267.3500061,63.90999985,36.04000092,163.1300049,6.461999893
2017-11-06,43.5625,180.8000031,81.53395081,99.94999695,126.9199982,268.5299988,63.45000076,36.36999893,163.5599976,6.538000107
2017-11-07,43.70249939,180.8800049,81.5255661,100.7300034,128.6100006,265.6300049,64.30999756,36.04000092,165.1999969,6.46600008
2017-11-08,44.06000137,184.0599976,80.76277924,102.9899979,128.8699951,260.1000061,64.58999634,36.31000137,165.7200012,6.164999962
2017-11-09,43.97000122,181.9199982,80.11734772,102.3399963,131.4400024,266.4100037,64.51000214,35.88000107,162.8500061,5.927999973
2017-11-10,43.66749954,181.7200012,79.87426758,102.8000031,132.0099945,270.8699951,65.01999664,35.52000046,162.9700012,5.099500179
2017-11-13,43.49250031,181.8500061,80.10897064,102.3700027,130.8899994,267.0799866,65.83999634,35.70999908,163.9700012,4.840499878
2017-11-14,42.83499908,181.3200073,84.06538391,102.6100006,131.8099976,262.4899902,65.73000336,36.27999878,164.1100006,4.704999924
2017-11-15,42.27000046,180.0800018,82.27996826,102.6299973,131.5899963,263.5400085,65.26000214,36.08000183,163.4400024,4.823999882
2017-11-16,42.77500153,182.3000031,83.18524933,103.6100006,131.8999939,262.480011,65.87999725,36.09000015,162.9900055,4.889999866
2017-11-17,42.53749847,182.2400055,82.73260498,103.6999969,132.5,269.730011,66.41999817,36.20999908,163.2700043,5.000999928
2017-11-20,42.49499893,182.3399963,85.6160965,103.6299973,131.2400055,265.8399963,65.83000183,36.33000183,164.5099945,5.039999962
2017-11-21,43.28499985,184.1499939,85.49874115,105.9499969,131.6000061,268.7600098,65.65000153,36.36999893,165.9900055,5.191999912
2017-11-22,43.74000168,182.8999939,84.47611237,105.8199997,131.75,265.8900146,65.48999786,36.70999908,165.9900055,5.111999989
2017-11-24,43.74250031,184.4600067,84.54316711,106.7799988,131.9199982,271.3800049,65.48000336,36.68000031,165.9900055,5.118999958
2017-11-27,43.52249908,185,84.46772766,105.9800034,130.6900024,272.6199951,65.06999969,37.09999847,165.8899994,4.988999844
2017-11-28,43.26750183,185.3999939,85.26403809,107.7799988,131.1199951,269.8399963,66.40000153,37.13999939,169.1000061,5.013999939
2017-11-29,42.36999893,176.8500061,85.54065704,102.1900024,132.1000061,267.7000122,67.37000275,36.59999847,167.6100006,4.84100008
2017-11-30,42.96250153,181.4700012,87.73680115,101.4400024,132.2100067,275.1400146,67.83000183,36.99000168,169.6300049,4.914000034
2017-12-01,42.76250076,179.5200043,86.7644577,99.01000214,132.5399933,272.9100037,68.58000183,37.18999863,168.7299957,4.800000191
2017-12-04,42.45000076,168.4400024,87.42665863,97.08000183,133.5700073,271.730011,70.08000183,36.84000015,169.8099976,4.525000095
2017-12-05,42.40999985,167.5399933,88.76999664,97.13999939,131.5399933,270.7999878,70.18000031,36.20000076,168.3399963,4.506999969
2017-12-06,42.25249863,173.5200043,85.36000061,97.72000122,130.0899963,272.2099915,71.66000366,35.83000183,168.4700012,4.418000221
2017-12-07,42.33000183,174.6100006,84.37999725,100.0699997,129.8399963,272.6799927,71.5,35.91999817,168.3600006,4.53399992
2017-12-08,42.34249878,173.5700073,85.22000122,101.9100037,130.2899933,276.4500122,71.54000092,35.40000153,167.6600037,4.525000095
2017-12-11,43.16749954,174.3099976,85.88999939,104.5,129.7899933,288.7999878,71.65000153,34.66999817,166.8999939,4.829999924
2017-12-12,42.92499924,172.5399933,85.66999817,104.5699997,130.5,295.1199951,71.72000122,34.59000015,165.9499969,4.68599987
2017-12-13,43.06750107,176.8300018,83.55999756,106.0699997,131.3699951,318.9400024,72.31999969,35.75,166.0500031,4.900000095
2017-12-14,43.05500031,175,83.05000305,105.0800018,130.7299957,321.0100098,71.79000092,35.90000153,164.9400024,4.896999836
2017-12-15,43.49250031,177.5099945,84.40000153,106.6999969,132,318.9100037,71.66999817,35.86999893,165.7100067,4.925000191
2017-12-18,44.10499954,176.7400055,84.23999786,108.6999969,133.8800049,326.1199951,72.65000153,36.65000153,167.6100006,4.980000019
2017-12-19,43.63499832,174.9700012,85.62000275,108.0299988,132.0299988,329.2799988,73.90000153,36.34999847,168.6499939,4.894000053
2017-12-20,43.58750153,174.25,85.87000275,108.0299988,130.5200043,314.8999939,72.59999847,36.61000061,169.0099945,4.959000111
2017-12-21,43.75249863,174.5599976,84.98000336,108.9300003,129.3200073,318.5400085,71.94000244,36.72999954,169.0599976,4.616000175
2017-12-22,43.75249863,175,84.79000092,108.5999985,130.3899994,314.8299866,72.13999939,36.91999817,167.4600067,4.622000217
2017-12-26,42.64250183,174.4400024,84.87999725,107.5800018,132.0200043,318.4899902,72.08000183,37.56999969,167.8099976,4.647999763
2017-12-27,42.65000153,175.3600006,84.73000336,107.7200012,133.2899933,319,72.43000031,37.59999847,168.6799927,4.701000214
2017-12-28,42.77000046,175.5500031,85.55999756,107.6999969,133.6100006,315.5700073,71.26999664,37.50999832,170.0299988,4.642000198
2017-12-29,42.30749893,175.2400055,84.83000183,107.4300003,132.8099976,314.6600037,71.41000366,37.52000046,169.6900024,4.572999954
2018-01-02,43.06499863,177.6999969,86.11000061,108.4000015,133.75,322.5799866,70.73999786,38.15999985,168.5099945,4.640999794
2018-01-03,43.05749893,181.0399933,87.54000092,109.7699966,133.25,329.2799988,70.48000336,37.84000015,169.1300049,4.790999889
2018-01-04,43.25749969,183.2200012,88.91000366,110.0299988,128.5399933,325.8800049,70.19999695,38.25999832,169.7899933,4.764999866
2018-01-05,43.75,185.3399963,91.56999969,110.2099991,128.3600006,330.8699951,70.40000153,38.40000153,170.5800018,4.835000038
2018-01-08,43.58750153,185.0399933,91.93000031,110.6999969,129.9100037,340.7900085,70.30999756,38.36000061,172.6600037,4.787000179
2018-01-09,43.58250046,186.6999969,92.75,111.0999985,125.4400024,337.6499939,69.56999969,38.11000061,173.6100006,4.742000103
2018-01-10,43.57249832,187.1100006,90.45999908,109.6600037,123.8399963,339.5499878,70.29000092,38.34000015,171.0399933,4.789999962
2018-01-11,43.81999969,188.9199982,92.05999756,110.4000015,123.2099991,342.019989,70.29000092,38.84000015,172.5299988,4.895999908
2018-01-12,44.27249908,195.0500031,92.91000366,110.8700027,122.8099976,342.4700012,69.61000061,39.79000092,173.4199982,4.913000107
2018-01-16,44.04750061,192.4600067,92.55999756,110.1900024,122.0500031,339.8500061,68.91999817,40,171.0099945,4.833000183
2018-01-17,44.77500153,196.4900055,93.55999756,112.25,122.8000031,340.4500122,70.15000153,39.45000076,173.7599945,4.947999954
2018-01-18,44.81499863,196.1999969,93.09999847,113.1100006,122.0500031,341.8800049,70.02999878,39.24000168,174.75,4.835999966
2018-01-19,44.61500168,195.7299957,93.51999664,113.3000031,122.6100006,345.3099976,71.12000275,39.47000122,175.9100037,4.736000061
2018-01-22,44.25,197.8399963,93.55000305,112.8499985,124.3700027,352.269989,71.27999878,39.65999985,175.2299957,4.864999771
2018-01-23,44.25999832,200.0899963,92.83000183,114.7600021,124.7399979,355.4299927,71.44999695,40.31999969,173.8899994,4.940000057
2018-01-24,43.55500031,197.7799988,93.54000092,115.5299988,123.2200012,355.6000061,71.55999756,41.56999969,170.5899963,4.880000114
2018-01-25,42.77750015,197.5099945,92.48999786,116.1900024,123.1600037,360.0599976,69.91000366,40.77000046,169.1600037,4.947999954
2018-01-26,42.87749863,201.3000031,94.48000336,119.0199966,122.3799973,381.8599854,71.01999664,41.04999924,169.7200012,5.124000072
2018-01-29,41.99000168,198.2299957,94.88999939,117.75,121.1299973,390.269989,69.83000183,40.08000183,168.5,5.054999828
2018-01-30,41.74250031,196.8999939,94.62999725,117.4000015,119.5100021,386.3699951,69.81999969,40.09999847,166.3600006,4.868999958
2018-01-31,41.85749817,199.7599945,94.87999725,117.4800034,120.8000031,387.1000061,70.33999634,40.50999832,166.2299957,4.84800005
2018-02-01,41.94499969,199.3800049,96.01999664,115.6999969,117.75,378.7600098,69.93000031,40.36000061,166.7700043,4.583000183
2018-02-02,40.125,195.6399994,94.20999908,113.75,115.5400009,368.3900146,69.40000153,38.97000122,163.8399963,4.676000118
2018-02-05,39.12250137,190.2700043,91.13999939,109.3300018,112.5199966,351.9899902,66.04000092,37.79999924,158.1499939,4.510000229
2018-02-06,40.75749969,194.4700012,92.59999847,111.7200012,112.2200012,350.4599915,66.52999878,37.63000107,161.6199951,4.546999931
2018-02-07,39.88499832,192.3399963,93.69000244,110.9300003,111.3399963,343.5499878,66.79000092,37.02999878,159.7400055,4.420000076
2018-02-08,38.78749847,185.1600037,89.26999664,106.1900024,108.1100006,345.3099976,64.05000305,36.61000061,152.8600006,4.334000111
2018-02-09,39.10250092,187.9900055,88.55999756,104.8700027,109.9100037,335.8599854,64.02999878,36.75999832,154.2299957,4.28000021
2018-02-12,40.67750168,192.1499939,91.44000244,110.0299988,110.2399979,353.4500122,65.34999847,36.90999985,158.0399933,4.388000011
2018-02-13,41.08499908,193.4799957,90.76999664,110.4599991,110.2600021,366.5100098,65.63999939,37.02000046,157.0700073,4.521999836
2018-02-14,41.84249878,197.1300049,92.69000244,110.7300034,110.8199997,375.7099915,65.18000031,39,159.2700043,4.721000195
2018-02-15,43.24750137,202.9700012,93.33000183,112.2300034,112.0999985,379.0499878,65.31999969,39.40999985,160.1300049,4.830999851
2018-02-16,43.10749817,201.5599976,92.40000153,114.9499969,114.4499969,369.8699951,65.45999908,39.11000061,159.7700043,4.84100008
2018-02-20,42.96250153,202.9799957,92.33999634,113.8499985,114.5599976,375.7799988,64.19000244,38.38999939,159.2100067,5.019999981
2018-02-21,42.76750183,202.0899963,92.55000305,113.0400009,111.1100006,373.3399963,63.93000031,38.15999985,160.3399963,4.980999947
