,y
2022-02-19,582.5476606596673
2022-02-20,583.0900817980488
2022-02-21,585.9728774514265
2022-02-22,586.7047411562888
2022-02-23,587.305817848651
2022-02-24,587.9891990958746
2022-02-25,588.3520126867984
2022-02-26,585.5721843530404
2022-02-27,585.7974782079035
2022-02-28,588.3212305179622
2022-03-01,588.6561648088082
2022-03-02,588.8278609201597
2022-03-03,589.0561357488353
2022-03-04,588.9459787360108
2022-03-05,585.6841240985043
2022-03-06,585.4278716716933
2022-03-07,587.4805771577394
2022-03-08,587.3652066745215
2022-03-09,587.1175356255166
2022-03-10,586.9672573276005
2022-03-11,586.528652217614
2022-03-12,582.9969072400947
2022-03-13,582.5367045014441
2022-03-14,584.4575066059032
2022-03-15,584.2869394016083
2022-03-16,584.0638570316795
2022-03-17,584.0193585041113
2022-03-18,583.7674091721431
2022-03-19,580.5011580215156
2022-03-20,580.3815698331765
2022-03-21,582.7127983150108
2022-03-22,583.0156983475869
2022-03-23,583.3210584752178
2022-03-24,583.8508180273055
2022-03-25,584.2089165141948
2022-03-26,581.5778597003823
2022-03-27,582.1076143781165
2022-03-28,585.0912505463634
2022-03-29,586.0387216268243
2022-03-30,586.970356430907
2022-03-31,588.0983201571764
2022-04-01,589.0176854761547
2022-04-02,586.9031922248497
2022-04-03,587.8983027272418
2022-04-04,591.2909674521212
2022-04-05,592.5874887680484
2022-04-06,593.8060548330237
2022-04-07,595.1582004556361
2022-04-08,596.239836775891
2022-04-09,594.2279302771266
2022-04-10,595.2694412597526
2022-04-11,598.6569406231756
2022-04-12,599.9022977352969
2022-04-13,601.0300171712845
2022-04-14,602.2584874449881
2022-04-15,603.1907902143682
2022-04-16,601.0111572469175
2022-04-17,601.8736919839624
2022-04-18,605.0777809883197
2022-04-19,606.141594028931
2022-04-20,607.0952559166386
2022-04-21,608.1619577485671
2022-04-22,608.9486596479021
2022-04-23,606.6424748603689
2022-04-24,607.3993535244231
2022-04-25,610.5194917460153
2022-04-26,611.5208639496499
2022-04-27,612.432459745982
2022-04-28,613.4754900794013
2022-04-29,614.2542109307557
2022-04-30,611.9524498382696
2022-05-01,612.7224483234382
2022-05-02,615.8604401643671
2022-05-03,616.8803575289561
2022-05-04,617.807240171995
2022-05-05,618.8586065435708
2022-05-06,619.6354294778449
2022-05-07,617.318796610492
2022-05-08,618.0588641510324
2022-05-09,621.1505202890656
2022-05-10,622.1071474953417
2022-05-11,622.9540571698226
2022-05-12,623.9098547842904
2022-05-13,624.5773785614176
2022-05-14,622.1402932686458
2022-05-15,622.7519501912643
2022-05-16,625.7109329282428
2022-05-17,626.534682450546
2022-05-18,627.2527797287596
2022-05-19,628.0881494478004
2022-05-20,628.6478335584902
2022-05-21,626.1194221012152
2022-05-22,626.6597581773809
2022-05-23,629.5703422844826
2022-05-24,630.3708346015476
2022-05-25,631.0922380793683
2022-05-26,631.9580296474414
2022-05-27,632.5748911959696
2022-05-28,630.1291296882978
2022-05-29,630.7754041393104
2022-05-30,633.8121844368524
2022-05-31,634.755339252801
2022-06-01,635.6314334902178
2022-06-02,636.6589991694105
2022-06-03,637.4394271027314
2022-06-04,635.1535636355615
2022-06-05,635.9506244988241
2022-06-06,639.1238446252449
2022-06-07,640.1842548113536
2022-06-08,641.1541592700042
2022-06-09,642.2485717457691
2022-06-10,643.0662516877958
2022-06-11,640.7864194724303
2022-06-12,641.5577581852633
2022-06-13,644.6741171862251
2022-06-14,645.6483057492095
2022-06-15,646.505549368416
2022-06-16,647.4648661545339
2022-06-17,648.1300057976687
2022-06-18,645.6860322931896
2022-06-19,646.2881613168576
2022-06-20,649.2372719367606
2022-06-21,650.0534863827714
2022-06-22,650.7693967079813
2022-06-23,651.6112026387765
2022-06-24,652.1894103928979
2022-06-25,649.6951811732094
2022-06-26,650.2889477145835
2022-06-27,653.2757258101925
2022-06-28,654.1785212955159
2022-06-29,655.0314173846759
2022-06-30,656.0606118188018
2022-07-01,656.8750576973864
2022-07-02,654.6627995752885
2022-07-03,655.579624751231
2022-07-04,658.9244568240701
2022-07-05,660.2128907164799
2022-07-06,661.4704513655334
2022-07-07,662.913841483427
2022-07-08,664.1418269386637
2022-07-09,662.3318448918858
2022-07-10,663.6289472084403
2022-07-11,667.3214980685378
2022-07-12,668.9150162971283
2022-07-13,670.4257356610677
2022-07-14,672.062139572119
2022-07-15,673.4161100320043
2022-07-16,671.65976775275
2022-07-17,672.9346085360419
2022-07-18,676.5273483888071
2022-07-19,677.9438626530036
2022-07-20,679.2027885271921
2022-07-21,680.5170450572202
2022-07-22,681.4849096741648
2022-07-23,679.286729105397
2022-07-24,680.0738722869638
2022-07-25,683.1443419026482
2022-07-26,684.016435485765
2022-07-27,684.7220324884322
2022-07-28,685.4877696112197
2022-07-29,685.9257526566859
2022-07-30,683.2298926389149
2022-07-31,683.564484130866
2022-08-01,686.2394529865805
2022-08-02,686.7836747458798
2022-08-03,687.2379500602262
2022-08-04,687.8359086400176
2022-08-05,688.1944981963044
2022-08-06,685.510153073846
2022-08-07,685.9472660641546
2022-08-08,688.8133944095875
2022-08-09,689.6326034169088
2022-08-10,690.4385342856931
2022-08-11,691.4554660434285
2022-08-12,692.289024600719
2022-08-13,690.1226283874663
2022-08-14,691.106287173517
2022-08-15,694.5321767244166
2022-08-16,695.9083830943074
2022-08-17,697.2523925433221
2022-08-18,698.772585639448
2022-08-19,700.0593768210504
2022-08-20,698.282077062484
2022-08-21,699.5780846754461
2022-08-22,703.228815898476
2022-08-23,704.7337589627955
2022-08-24,706.1042186818946
2022-08-25,707.5450026185013
2022-08-26,708.6456842526842
2022-08-27,706.5775167727376
2022-08-28,707.4826004583969
2022-08-29,710.6497152770802
2022-08-30,711.5882043977003
2022-08-31,712.3214796939992
2022-09-01,713.0684062274804
2022-09-02,713.4342088318248
2022-09-03,710.6069836799463
2022-09-04,710.7464283791772
2022-09-05,713.159213824675
2022-09-06,713.3723958444385
2022-09-07,713.4264504214892
2022-09-08,713.5562022329516
2022-09-09,713.3813020634065
2022-09-10,710.10234775049
2022-09-11,709.8892729993406
2022-09-12,712.0564367992387
2022-09-13,712.135819423942
2022-09-14,712.1699149685179
2022-09-15,712.3925943713228
2022-09-16,712.4195966052778
2022-09-17,709.4447426741563
2022-09-18,709.6284945712362
2022-09-19,712.2732876496151
2022-09-20,712.8970361066296
2022-09-21,713.5263934266077
2022-09-22,714.3780320093371
2022-09-23,715.0495885952707
2022-09-24,712.7163579983603
2022-09-25,713.520344455936
2022-09-26,716.7460858238837
2022-09-27,717.8946370859137
2022-09-28,718.9772821366598
2022-09-29,720.1972258830023
2022-09-30,721.1409021271965
2022-10-01,718.9749699357875
2022-10-02,719.8355996070235
2022-10-03,723.0044571023922
2022-10-04,723.9827690580722
2022-10-05,724.7850351108982
2022-10-06,725.6206395473506
2022-10-07,726.0849998927132
2022-10-08,723.3563294279975
2022-10-09,723.5846210424451
2022-10-10,726.0672694208355
2022-10-11,726.3227234295654
2022-10-12,726.3837465308306
2022-10-13,726.4785493706102
2022-10-14,726.2214450042518
2022-10-15,722.8091169521465
2022-10-16,722.4091206953908
2022-10-17,724.3350484510962
2022-10-18,724.1197612196219
2022-10-19,723.8082770231731
2022-10-20,723.6385892321348
2022-10-21,723.2320735951301
2022-10-22,719.78958050158
2022-10-23,719.4798374423806
2022-10-24,721.6145937727736
2022-10-25,721.7219118910403
2022-10-26,721.8391917372597
2022-10-27,722.194198423171
2022-10-28,722.3957455758741
2022-10-29,719.6301231188294
2022-10-30,720.0498851021965
2022-10-31,722.9494190497044
2022-11-01,723.8386893149863
2022-11-02,724.7367290713865
2022-11-03,725.8531381476124
2022-11-04,726.7792267221706
2022-11-05,724.6848814038826
2022-11-06,725.7077578193339
2022-11-07,729.1292106987545
2022-11-08,730.4483447721943
2022-11-09,731.6757534551148
2022-11-10,733.0151966248546
2022-11-11,734.0548534700104
2022-11-12,731.9642248842966
2022-11-13,732.8832894822067
2022-11-14,736.0983261789086
2022-11-15,737.1157905170791
2022-11-16,737.9558173843661
2022-11-17,738.8336087044407
2022-11-18,739.3503507633071
2022-11-19,736.6897454625152
2022-11-20,737.0067702516479
2022-11-21,739.6030909038611
2022-11-22,740.0005257659056
2022-11-23,740.2341454782046
2022-11-24,740.5332776862898
2022-11-25,740.5120716276957
2022-11-26,737.3657161133983
2022-11-27,737.2589336409421
2022-11-28,739.5011813352506
2022-11-29,739.6199622619506
2022-11-30,739.6538342843883
2022-12-01,739.8333873568657
2022-12-02,739.7718436882557
2022-12-03,736.6613720621432
2022-12-04,736.6617351212537
2022-12-05,739.0756948221372
2022-12-06,739.4225727321556
2022-12-07,739.7315443014717
2022-12-08,740.2229290445056
2022-12-09,740.4991214598225
2022-12-10,737.7412440076787
2022-12-11,738.0981309190915
2022-12-12,740.862058232981
2022-12-13,741.5426074319639
2022-12-14,742.1602332793584
2022-12-15,742.9277902726789
2022-12-16,743.4416562405604
2022-12-17,740.8785294861495
2022-12-18,741.3845048467399
2022-12-19,744.2508422541548
2022-12-20,744.9878149794777
2022-12-21,745.6182095866111
2022-12-22,746.3587349784426
2022-12-23,746.8109834692747
2022-12-24,744.1580259826142
2022-12-25,744.5532535435054
2022-12-26,747.2958863363697
2022-12-27,747.9045458446901
2022-12-28,748.4104708190627
2022-12-29,749.0386433023738
2022-12-30,749.3984763468284
2022-12-31,746.6801538188798
2023-01-01,747.0432421086676
2023-01-02,749.7920017897225
2023-01-03,750.4488004513474
2023-01-04,751.0472119277076
2023-01-05,751.8130712769026
2023-01-06,752.3551388366353
2023-01-07,749.861463973712
2023-01-08,750.4880671025829
2023-01-09,753.5343653658392
2023-01-10,754.5167392288417
2023-01-11,755.461820057525
2023-01-12,756.5877618604436
2023-01-13,757.4951435294728
2023-01-14,755.363584604301
2023-01-15,756.3406851809079
2023-01-16,759.7177072853051
2023-01-17,761.0033870243278
2023-01-18,762.2174500153367
2023-01-19,763.5720863121641
2023-01-20,764.6630250095293
2023-01-21,762.666286395264
2023-01-22,763.727218262212
2023-01-23,767.1362309569242
2023-01-24,768.4026190738851
2023-01-25,769.5480422708501
2023-01-26,770.7879227669391
2023-01-27,771.7224023724547
2023-01-28,769.532940820612
2023-01-29,770.3711670228652
2023-01-30,773.5344037847398
2023-01-31,774.5392606138536
2023-02-01,775.41487437255
2023-02-02,776.3840629412598
2023-02-03,777.0540424396507
2023-02-04,774.6127973300505
2023-02-05,775.2177222038489
2023-02-06,778.1709623719211
2023-02-07,778.9928536792358
2023-02-08,779.7150461124015
2023-02-09,780.5615800650017
2023-02-10,781.1395682764238
2023-02-11,778.6355739336994
2023-02-12,779.2043035635825
2023-02-13,782.1440403306575
2023-02-14,782.9702153707398
2023-02-15,783.7086977382666
2023-02-16,784.5770667638724
2023-02-17,785.1755138461955
2023-02-18,782.6834574337694
2023-02-19,783.248482553281
