,y
2018-01-30,41.74250031
2018-01-31,41.85749817
2018-02-01,41.94499969
2018-02-02,40.125
2018-02-05,39.12250137
2018-02-06,40.75749969
2018-02-07,39.88499832
2018-02-08,38.78749847
2018-02-09,39.10250092
2018-02-12,40.67750168
2018-02-13,41.08499908
2018-02-14,41.84249878
2018-02-15,43.24750137
2018-02-16,43.10749817
2018-02-20,42.96250153
2018-02-21,42.76750183
2018-02-22,43.125
2018-02-23,43.875
2018-02-26,44.74250031
2018-02-27,44.59749985
2018-02-28,44.52999878
2018-03-01,43.75
2018-03-02,44.05250168
2018-03-05,44.20500183
2018-03-06,44.16749954
2018-03-07,43.75749969
2018-03-08,44.23500061
2018-03-09,44.99499893
2018-03-12,45.43000031
2018-03-13,44.99250031
2018-03-14,44.61000061
2018-03-15,44.66249847
2018-03-16,44.50500107
2018-03-19,43.82500076
2018-03-20,43.81000137
2018-03-21,42.81750107
2018-03-22,42.21250153
2018-03-23,41.23500061
2018-03-26,43.19250107
2018-03-27,42.08499908
2018-03-28,41.61999893
2018-03-29,41.94499969
2018-04-02,41.66999817
2018-04-03,42.09749985
2018-04-04,42.90250015
2018-04-05,43.20000076
2018-04-06,42.09500122
2018-04-09,42.51250076
2018-04-10,43.3125
2018-04-11,43.11000061
2018-04-12,43.53499985
2018-04-13,43.68249893
2018-04-16,43.95500183
2018-04-17,44.56000137
2018-04-18,44.45999908
2018-04-19,43.20000076
2018-04-20,41.43000031
2018-04-23,41.31000137
2018-04-24,40.73500061
2018-04-25,40.91249847
2018-04-26,41.05500031
2018-04-27,40.58000183
2018-04-30,41.31499863
2018-05-01,42.27500153
2018-05-02,44.14250183
2018-05-03,44.22249985
2018-05-04,45.95750046
2018-05-07,46.29000092
2018-05-08,46.51250076
2018-05-09,46.84000015
2018-05-10,47.50999832
2018-05-11,47.14749908
2018-05-14,47.03749847
2018-05-15,46.61000061
2018-05-16,47.04499817
2018-05-17,46.74750137
2018-05-18,46.57749939
2018-05-21,46.90750122
2018-05-22,46.79000092
2018-05-23,47.09000015
2018-05-24,47.03749847
2018-05-25,47.14500046
2018-05-29,46.97499847
2018-05-30,46.875
2018-05-31,46.71749878
2018-06-01,47.56000137
2018-06-04,47.95750046
2018-06-05,48.32749939
2018-06-06,48.49499893
2018-06-07,48.36500168
2018-06-08,47.92499924
2018-06-11,47.80749893
2018-06-12,48.06999969
2018-06-13,47.67499924
2018-06-14,47.70000076
2018-06-15,47.20999908
2018-06-18,47.18500137
2018-06-19,46.42250061
2018-06-20,46.625
2018-06-21,46.36500168
2018-06-22,46.22999954
2018-06-25,45.54249954
2018-06-26,46.10749817
2018-06-27,46.04000092
2018-06-28,46.375
2018-06-29,46.27750015
2018-07-02,46.79499817
2018-07-03,45.97999954
2018-07-05,46.34999847
2018-07-06,46.99250031
2018-07-09,47.64500046
2018-07-10,47.58750153
2018-07-11,46.97000122
2018-07-12,47.75749969
2018-07-13,47.83250046
2018-07-16,47.72750092
2018-07-17,47.86249924
2018-07-18,47.59999847
2018-07-19,47.97000122
2018-07-20,47.86000061
2018-07-23,47.90250015
2018-07-24,48.25
2018-07-25,48.70500183
2018-07-26,48.55250168
2018-07-27,47.74499893
2018-07-30,47.47750092
2018-07-31,47.57249832
2018-08-01,50.375
2018-08-02,51.84749985
2018-08-03,51.99750137
2018-08-06,52.26750183
2018-08-07,51.77750015
2018-08-08,51.8125
2018-08-09,52.22000122
2018-08-10,51.88249969
2018-08-13,52.21749878
2018-08-14,52.4375
2018-08-15,52.56000137
2018-08-16,53.33000183
2018-08-17,54.39500046
2018-08-20,53.86500168
2018-08-21,53.75999832
2018-08-22,53.76250076
2018-08-23,53.87250137
2018-08-24,54.04000092
2018-08-27,54.48500061
2018-08-28,54.92499924
2018-08-29,55.74499893
2018-08-30,56.25749969
2018-08-31,56.90750122
2018-09-04,57.09000015
2018-09-05,56.71749878
2018-09-06,55.77500153
2018-09-07,55.32500076
2018-09-10,54.58250046
2018-09-11,55.96250153
2018-09-12,55.26750183
2018-09-13,56.60250092
2018-09-14,55.95999908
2018-09-17,54.47000122
2018-09-18,54.56000137
2018-09-19,54.59249878
2018-09-20,55.00749969
2018-09-21,54.41500092
2018-09-24,55.19749832
2018-09-25,55.54750061
2018-09-26,55.10499954
2018-09-27,56.23749924
2018-09-28,56.43500137
2018-10-01,56.81499863
2018-10-02,57.31999969
2018-10-03,58.01750183
2018-10-04,56.99750137
2018-10-05,56.07249832
2018-10-08,55.94250107
2018-10-09,56.71749878
2018-10-10,54.09000015
2018-10-11,53.61249924
2018-10-12,55.52750015
2018-10-15,54.34000015
2018-10-16,55.53749847
2018-10-17,55.29750061
2018-10-18,54.00500107
2018-10-19,54.82749939
2018-10-22,55.16249847
2018-10-23,55.68249893
2018-10-24,53.77249908
2018-10-25,54.95000076
2018-10-26,54.07500076
2018-10-29,53.06000137
2018-10-30,53.32500076
2018-10-31,54.71500015
2018-11-01,55.55500031
2018-11-02,51.86999893
2018-11-05,50.39749908
2018-11-06,50.94250107
2018-11-07,52.48749924
2018-11-08,52.12250137
2018-11-09,51.11750031
2018-11-12,48.54249954
2018-11-13,48.05749893
2018-11-14,46.70000076
2018-11-15,47.85250092
2018-11-16,48.38249969
2018-11-19,46.46500015
2018-11-20,44.24499893
2018-11-21,44.19499969
2018-11-23,43.07249832
2018-11-26,43.65499878
2018-11-27,43.56000137
2018-11-28,45.23500061
2018-11-29,44.88750076
2018-11-30,44.64500046
2018-12-03,46.20500183
2018-12-04,44.17250061
2018-12-06,43.68000031
2018-12-07,42.12250137
2018-12-10,42.40000153
2018-12-11,42.15750122
2018-12-12,42.27500153
2018-12-13,42.73749924
2018-12-14,41.36999893
2018-12-17,40.98500061
2018-12-18,41.51750183
2018-12-19,40.22249985
2018-12-20,39.20750046
2018-12-21,37.68249893
2018-12-24,36.70750046
2018-12-26,39.29249954
2018-12-27,39.03749847
2018-12-28,39.05749893
2018-12-31,39.43500137
2019-01-02,39.47999954
2019-01-03,35.54750061
2019-01-04,37.06499863
2019-01-07,36.98249817
2019-01-08,37.6875
2019-01-09,38.32749939
2019-01-10,38.45000076
2019-01-11,38.07249832
2019-01-14,37.5
2019-01-15,38.26750183
2019-01-16,38.73500061
2019-01-17,38.96500015
2019-01-18,39.20500183
2019-01-22,38.32500076
2019-01-23,38.47999954
2019-01-24,38.17499924
2019-01-25,39.43999863
2019-01-28,39.07500076
2019-01-29,38.66999817
2019-01-30,41.3125
2019-01-31,41.61000061
2019-02-01,41.63000107
2019-02-04,42.8125
2019-02-05,43.54499817
2019-02-06,43.56000137
2019-02-07,42.73500061
2019-02-08,42.60250092
2019-02-11,42.35749817
2019-02-12,42.72249985
2019-02-13,42.54499817
2019-02-14,42.70000076
2019-02-15,42.60499954
2019-02-19,42.73249817
2019-02-20,43.00749969
2019-02-21,42.76499939
2019-02-22,43.24250031
2019-02-25,43.55749893
2019-02-26,43.58250046
2019-02-27,43.71749878
2019-02-28,43.28749847
2019-03-01,43.74250031
2019-03-04,43.96250153
2019-03-05,43.88249969
2019-03-06,43.63000107
2019-03-07,43.125
2019-03-08,43.22750092
2019-03-11,44.72499847
2019-03-12,45.22750092
2019-03-13,45.42750168
2019-03-14,45.93249893
2019-03-15,46.52999878
2019-03-18,47.00500107
2019-03-19,46.63249969
2019-03-20,47.04000092
2019-03-21,48.77249908
2019-03-22,47.76250076
2019-03-25,47.18500137
2019-03-26,46.69749832
2019-03-27,47.11750031
2019-03-28,47.18000031
2019-03-29,47.48749924
2019-04-01,47.81000137
2019-04-02,48.50500107
2019-04-03,48.83750153
2019-04-04,48.92250061
2019-04-05,49.25
2019-04-08,50.02500153
2019-04-09,49.875
2019-04-10,50.15499878
2019-04-11,49.73749924
2019-04-12,49.71749878
2019-04-15,49.80749893
2019-04-16,49.8125
2019-04-17,50.78250122
2019-04-18,50.96500015
2019-04-22,51.13249969
2019-04-23,51.86999893
2019-04-24,51.79000092
2019-04-25,51.31999969
2019-04-26,51.07500076
2019-04-29,51.15250015
2019-04-30,50.16749954
2019-05-01,52.63000107
2019-05-02,52.28749847
2019-05-03,52.9375
2019-05-06,52.11999893
2019-05-07,50.71500015
2019-05-08,50.72499847
2019-05-09,50.18000031
2019-05-10,49.29499817
2019-05-13,46.43000031
2019-05-14,47.16500092
2019-05-15,47.72999954
2019-05-16,47.52000046
2019-05-17,47.25
2019-05-20,45.77249908
2019-05-21,46.65000153
2019-05-22,45.69499969
2019-05-23,44.91500092
2019-05-24,44.74250031
2019-05-28,44.55749893
2019-05-29,44.34500122
2019-05-30,44.57500076
2019-05-31,43.76750183
2019-06-03,43.32500076
2019-06-04,44.90999985
2019-06-05,45.63499832
2019-06-06,46.30500031
2019-06-07,47.53749847
2019-06-10,48.14500046
2019-06-11,48.70249939
2019-06-12,48.54750061
2019-06-13,48.53749847
2019-06-14,48.18500137
2019-06-17,48.47249985
2019-06-18,49.61249924
2019-06-19,49.46749878
2019-06-20,49.86500168
2019-06-21,49.69499969
2019-06-24,49.64500046
2019-06-25,48.89250183
2019-06-26,49.95000076
2019-06-27,49.93500137
2019-06-28,49.47999954
2019-07-01,50.38750076
2019-07-02,50.68249893
2019-07-03,51.10250092
2019-07-05,51.05749893
2019-07-08,50.00500107
2019-07-09,50.31000137
2019-07-10,50.80749893
2019-07-11,50.4375
2019-07-12,50.82500076
2019-07-15,51.30250168
2019-07-16,51.125
2019-07-17,50.83750153
2019-07-18,51.41500092
2019-07-19,50.64749908
2019-07-22,51.80500031
2019-07-23,52.20999908
2019-07-24,52.16749954
2019-07-25,51.75500107
2019-07-26,51.93500137
2019-07-29,52.41999817
2019-07-30,52.19499969
2019-07-31,53.25999832
2019-08-01,52.10749817
2019-08-02,51.00500107
2019-08-05,48.33499908
2019-08-06,49.25
2019-08-07,49.75999832
2019-08-08,50.85749817
2019-08-09,50.24750137
2019-08-12,50.11999893
2019-08-13,52.24250031
2019-08-14,50.6875
2019-08-15,50.43500137
2019-08-16,51.625
2019-08-19,52.58750153
2019-08-20,52.59000015
2019-08-21,53.15999985
2019-08-22,53.11500168
2019-08-23,50.65999985
2019-08-26,51.62250137
2019-08-27,51.04000092
2019-08-28,51.38249969
2019-08-29,52.25249863
2019-08-30,52.18500137
2019-09-03,51.42499924
2019-09-04,52.29750061
2019-09-05,53.31999969
2019-09-06,53.31499863
2019-09-09,53.54249954
2019-09-10,54.17499924
2019-09-11,55.89749908
2019-09-12,55.77249908
2019-09-13,54.6875
2019-09-16,54.97499847
2019-09-17,55.17499924
2019-09-18,55.69250107
2019-09-19,55.24000168
2019-09-20,54.43249893
2019-09-23,54.68000031
2019-09-24,54.41999817
2019-09-25,55.25749969
2019-09-26,54.97249985
2019-09-27,54.70500183
2019-09-30,55.99250031
2019-10-01,56.14749908
2019-10-02,54.74000168
2019-10-03,55.20500183
2019-10-04,56.75249863
2019-10-07,56.76499939
2019-10-08,56.09999847
2019-10-09,56.75749969
2019-10-10,57.52249908
2019-10-11,59.05250168
2019-10-14,58.96749878
2019-10-15,58.83000183
2019-10-16,58.59249878
2019-10-17,58.81999969
2019-10-18,59.10250092
2019-10-21,60.12749863
2019-10-22,59.99000168
2019-10-23,60.79499817
2019-10-24,60.89500046
2019-10-25,61.64500046
2019-10-28,62.26250076
2019-10-29,60.82249832
2019-10-30,60.81499863
2019-10-31,62.18999863
2019-11-01,63.95500183
2019-11-04,64.375
2019-11-05,64.28250122
2019-11-06,64.30999756
2019-11-07,64.85749817
2019-11-08,65.03500366
2019-11-11,65.55000305
2019-11-12,65.48999786
2019-11-13,66.11750031
2019-11-14,65.66000366
2019-11-15,66.44000244
2019-11-18,66.77500153
2019-11-19,66.57250214
2019-11-20,65.79750061
2019-11-21,65.50250244
2019-11-22,65.44499969
2019-11-25,66.59249878
2019-11-26,66.07250214
2019-11-27,66.95999908
2019-11-29,66.8125
2019-12-02,66.04000092
2019-12-03,64.86250305
2019-12-04,65.43499756
2019-12-05,66.39499664
2019-12-06,67.67749786
2019-12-09,66.73000336
2019-12-10,67.12000275
2019-12-11,67.69249725
2019-12-12,67.86499786
2019-12-13,68.78749847
2019-12-16,69.96499634
2019-12-17,70.10250092
2019-12-18,69.93499756
2019-12-19,70.00499725
2019-12-20,69.86000061
2019-12-23,71.0
2019-12-24,71.06749725
2019-12-26,72.47750092
2019-12-27,72.44999695
2019-12-30,72.87999725
2019-12-31,73.41249847
2020-01-02,75.08750153
2020-01-03,74.35749817
2020-01-06,74.94999695
2020-01-07,74.59750366
2020-01-08,75.79750061
2020-01-09,77.40750122
2020-01-10,77.58249664
2020-01-13,79.23999786
2020-01-14,78.16999817
2020-01-15,77.83499908
2020-01-16,78.80999756
2020-01-17,79.68250275
2020-01-21,79.14250183
2020-01-22,79.42500305
2020-01-23,79.80750275
2020-01-24,79.57749939
2020-01-27,77.23750305
2020-01-28,79.42250061
2020-01-29,81.08499908
2020-01-30,80.96749878
2020-01-31,77.37750244
2020-02-03,77.16500092
2020-02-04,79.71250153
2020-02-05,80.36250305
2020-02-06,81.30249786
2020-02-07,80.00749969
2020-02-10,80.38749695
2020-02-11,79.90249634
2020-02-12,81.80000305
2020-02-13,81.21749878
2020-02-14,81.23750305
2020-02-18,79.75
2020-02-19,80.90499878
2020-02-20,80.07499695
2020-02-21,78.26249695
2020-02-24,74.54499817
2020-02-25,72.01999664
2020-02-26,73.16249847
2020-02-27,68.37999725
2020-02-28,68.33999634
2020-03-02,74.70249939
2020-03-03,72.33000183
2020-03-04,75.68499756
2020-03-05,73.23000336
2020-03-06,72.25749969
2020-03-09,66.54250336
2020-03-10,71.33499908
2020-03-11,68.85749817
2020-03-12,62.05749893
2020-03-13,69.49250031
2020-03-16,60.55250168
2020-03-17,63.21500015
2020-03-18,61.66749954
2020-03-19,61.19499969
2020-03-20,57.31000137
2020-03-23,56.09249878
2020-03-24,61.72000122
2020-03-25,61.38000107
2020-03-26,64.61000061
2020-03-27,61.93500137
2020-03-30,63.70249939
2020-03-31,63.57249832
2020-04-01,60.22750092
2020-04-02,61.23249817
2020-04-03,60.35250092
2020-04-06,65.61750031
2020-04-07,64.85749817
2020-04-08,66.51750183
2020-04-09,66.99749756
2020-04-13,68.3125
2020-04-14,71.76249695
2020-04-15,71.10749817
2020-04-16,71.67250061
2020-04-17,70.69999695
2020-04-20,69.23249817
2020-04-21,67.09249878
2020-04-22,69.02500153
2020-04-23,68.75749969
2020-04-24,70.74250031
2020-04-27,70.79250336
2020-04-28,69.64499664
2020-04-29,71.93250275
2020-04-30,73.44999695
2020-05-01,72.26750183
2020-05-04,73.29000092
2020-05-05,74.38999939
2020-05-06,75.15750122
2020-05-07,75.93499756
2020-05-08,77.53250122
2020-05-11,78.75250244
2020-05-12,77.85250092
2020-05-13,76.91249847
2020-05-14,77.38500214
2020-05-15,76.92749786
2020-05-18,78.73999786
2020-05-19,78.28500366
2020-05-20,79.80750275
2020-05-21,79.21250153
2020-05-22,79.72250366
2020-05-26,79.18250275
2020-05-27,79.52749634
2020-05-28,79.5625
2020-05-29,79.48500061
2020-06-01,80.46250153
2020-06-02,80.83499908
2020-06-03,81.27999878
2020-06-04,80.58000183
2020-06-05,82.875
2020-06-08,83.36499786
2020-06-09,85.99749756
2020-06-10,88.20999908
2020-06-11,83.97499847
2020-06-12,84.69999695
2020-06-15,85.74749756
2020-06-16,88.01999664
2020-06-17,87.89749908
2020-06-18,87.93250275
2020-06-19,87.43000031
2020-06-22,89.71749878
2020-06-23,91.63249969
2020-06-24,90.01499939
2020-06-25,91.20999908
2020-06-26,88.40750122
2020-06-29,90.44499969
2020-06-30,91.19999695
2020-07-01,91.02749634
2020-07-02,91.02749634
2020-07-06,93.46250153
2020-07-07,93.17250061
2020-07-08,95.34249878
2020-07-09,95.75250244
2020-07-10,95.91999817
2020-07-13,95.47750092
2020-07-14,97.05750275
2020-07-15,97.72499847
2020-07-16,96.52249908
2020-07-17,96.32749939
2020-07-20,98.35749817
2020-07-21,97.0
2020-07-22,97.27249908
2020-07-23,92.84500122
2020-07-24,92.61499786
2020-07-27,94.80999756
2020-07-28,93.25250244
2020-07-29,95.04000092
2020-07-30,96.19000244
2020-07-31,106.2600021
2020-08-03,108.9375
2020-08-04,109.66500090000001
2020-08-05,110.0625
2020-08-06,113.9024963
2020-08-07,111.1125031
2020-08-10,112.72750090000001
2020-08-11,109.375
2020-08-12,113.0100021
2020-08-13,115.0100021
2020-08-14,114.90750120000001
2020-08-17,114.60749820000001
2020-08-18,115.5625
2020-08-19,115.7074966
2020-08-20,118.27500149999999
2020-08-21,124.3700027
2020-08-24,125.85749820000001
2020-08-25,124.8249969
2020-08-26,126.52249909999999
2020-08-27,125.0100021
2020-08-28,124.8075027
2020-08-31,129.0399933
2020-09-01,134.1799927
2020-09-02,131.3999939
2020-09-03,120.8799973
2020-09-04,120.95999909999999
2020-09-08,112.8199997
2020-09-09,117.3199997
2020-09-10,113.4899979
2020-09-11,112.0
2020-09-14,115.3600006
2020-09-15,115.54000090000001
2020-09-16,112.1299973
2020-09-17,110.3399963
2020-09-18,106.8399963
2020-09-21,110.08000179999999
2020-09-22,111.8099976
2020-09-23,107.1200027
2020-09-24,108.22000120000001
2020-09-25,112.27999879999999
2020-09-28,114.95999909999999
2020-09-29,114.0899963
2020-09-30,115.8099976
2020-10-01,116.79000090000001
2020-10-02,113.0199966
2020-10-05,116.5
2020-10-06,113.1600037
2020-10-07,115.08000179999999
2020-10-08,114.97000120000001
2020-10-09,116.97000120000001
2020-10-12,124.40000149999999
2020-10-13,121.09999850000001
2020-10-14,121.1900024
2020-10-15,120.70999909999999
2020-10-16,119.0199966
2020-10-19,115.9800034
2020-10-20,117.5100021
2020-10-21,116.8700027
2020-10-22,115.75
2020-10-23,115.04000090000001
2020-10-26,115.0500031
2020-10-27,116.59999850000001
2020-10-28,111.1999969
2020-10-29,115.3199997
2020-10-30,108.8600006
2020-11-02,108.7699966
2020-11-03,110.4400024
2020-11-04,114.9499969
2020-11-05,119.02999879999999
2020-11-06,118.6900024
2020-11-09,116.3199997
2020-11-10,115.97000120000001
2020-11-11,119.4899979
2020-11-12,119.20999909999999
2020-11-13,119.2600021
2020-11-16,120.3000031
2020-11-17,119.3899994
2020-11-18,118.02999879999999
2020-11-19,118.6399994
2020-11-20,117.3399963
2020-11-23,113.84999850000001
2020-11-24,115.16999820000001
2020-11-25,116.02999879999999
2020-11-27,116.5899963
2020-11-30,119.0500031
2020-12-01,122.72000120000001
2020-12-02,123.08000179999999
2020-12-03,122.9400024
2020-12-04,122.25
2020-12-07,123.75
2020-12-08,124.3799973
2020-12-09,121.77999879999999
2020-12-10,123.2399979
2020-12-11,122.4100037
2020-12-14,121.77999879999999
2020-12-15,127.8799973
2020-12-16,127.8099976
2020-12-17,128.6999969
2020-12-18,126.6600037
2020-12-21,128.2299957
2020-12-22,131.88000490000002
2020-12-23,130.9600067
2020-12-24,131.9700012
2020-12-28,136.6900024
2020-12-29,134.86999509999998
2020-12-30,133.7200012
2020-12-31,132.6900024
2021-01-04,129.4100037
2021-01-05,131.0099945
2021-01-06,126.59999850000001
2021-01-07,130.9199982
2021-01-08,132.0500031
2021-01-11,128.9799957
2021-01-12,128.8000031
2021-01-13,130.8899994
2021-01-14,128.9100037
2021-01-15,127.1399994
2021-01-19,127.83000179999999
2021-01-20,132.0299988
2021-01-21,136.86999509999998
2021-01-22,139.07000730000001
2021-01-25,142.91999819999998
2021-01-26,143.16000369999998
2021-01-27,142.0599976
2021-01-28,137.08999630000002
2021-01-29,131.9600067
2021-02-01,134.1399994
2021-02-02,134.9900055
2021-02-03,133.9400024
2021-02-04,137.3899994
2021-02-05,136.7599945
2021-02-08,136.91000369999998
2021-02-09,136.0099945
2021-02-10,135.3899994
2021-02-11,135.13000490000002
2021-02-12,135.36999509999998
2021-02-16,133.1900024
2021-02-17,130.8399963
2021-02-18,129.7100067
2021-02-19,129.86999509999998
2021-02-22,126.0
2021-02-23,125.8600006
2021-02-24,125.34999850000001
2021-02-25,120.9899979
2021-02-26,121.2600021
2021-03-01,127.79000090000001
2021-03-02,125.1200027
2021-03-03,122.0599976
2021-03-04,120.1299973
2021-03-05,121.41999820000001
2021-03-08,116.3600006
2021-03-09,121.0899963
2021-03-10,119.9800034
2021-03-11,121.95999909999999
2021-03-12,121.02999879999999
2021-03-15,123.9899979
2021-03-16,125.5699997
2021-03-17,124.7600021
2021-03-18,120.52999879999999
2021-03-19,119.9899979
2021-03-22,123.3899994
2021-03-23,122.54000090000001
2021-03-24,120.0899963
2021-03-25,120.5899963
2021-03-26,121.20999909999999
2021-03-29,121.3899994
2021-03-30,119.90000149999999
2021-03-31,122.15000149999999
2021-04-01,123.0
2021-04-05,125.90000149999999
2021-04-06,126.20999909999999
2021-04-07,127.90000149999999
2021-04-08,130.3600006
2021-04-09,133.0
2021-04-12,131.2400055
2021-04-13,134.42999269999999
2021-04-14,132.0299988
2021-04-15,134.5
2021-04-16,134.1600037
2021-04-19,134.83999630000002
2021-04-20,133.1100006
2021-04-21,133.5
2021-04-22,131.9400024
2021-04-23,134.32000730000001
2021-04-26,134.72000119999998
2021-04-27,134.3899994
2021-04-28,133.5800018
2021-04-29,133.4799957
2021-04-30,131.4600067
2021-05-03,132.5399933
2021-05-04,127.84999850000001
2021-05-05,128.1000061
2021-05-06,129.7400055
2021-05-07,130.2100067
2021-05-10,126.84999850000001
2021-05-11,125.9100037
2021-05-12,122.7699966
2021-05-13,124.97000120000001
2021-05-14,127.4499969
2021-05-17,126.2699966
2021-05-18,124.84999850000001
2021-05-19,124.6900024
2021-05-20,127.3099976
2021-05-21,125.4300003
2021-05-24,127.09999850000001
2021-05-25,126.90000149999999
2021-05-26,126.84999850000001
2021-05-27,125.27999879999999
2021-05-28,124.6100006
2021-06-01,124.27999879999999
2021-06-02,125.0599976
2021-06-03,123.54000090000001
2021-06-04,125.8899994
2021-06-07,125.90000149999999
2021-06-08,126.7399979
