,y
2022-02-27,81.24966066486608
2022-02-28,81.47547455041891
2022-03-01,81.53911624630122
2022-03-02,81.50283211582509
2022-03-03,81.52650816947488
2022-03-04,81.52370648510578
2022-03-05,81.31345636643663
2022-03-06,81.25686165744666
2022-03-07,81.3500922102788
2022-03-08,81.28669663662467
2022-03-09,81.13250447610531
2022-03-10,81.05087297980766
2022-03-11,80.95862950306095
2022-03-12,80.67777233396035
2022-03-13,80.57199389999987
2022-03-14,80.63959673342458
2022-03-15,80.57574149835521
2022-03-16,80.44729711348893
2022-03-17,80.41804974049484
2022-03-18,80.40462282896014
2022-03-19,80.22817182952969
2022-03-20,80.2509178657975
2022-03-21,80.46909064376038
2022-03-22,80.57521934950095
2022-03-23,80.63304057799498
2022-03-24,80.8027786581533
2022-03-25,80.99714878200068
2022-03-26,81.0331444356226
2022-03-27,81.26867103379921
2022-03-28,81.69559343817528
2022-03-29,82.00213337086612
2022-03-30,82.24788296251982
2022-03-31,82.58918700773278
2022-04-01,82.93524163198678
2022-04-02,83.09996832697654
2022-04-03,83.43872294876704
2022-04-04,83.94140534835796
2022-04-05,84.29490398936322
2022-04-06,84.55814053389787
2022-04-07,84.88746614604341
2022-04-08,85.19275685112204
2022-04-09,85.28926700974525
2022-04-10,85.53430106871276
2022-04-11,85.9202702760442
2022-04-12,86.1370701546942
2022-04-13,86.24704553828035
2022-04-14,86.41029707255818
2022-04-15,86.54067894777344
2022-04-16,86.45754955326142
2022-04-17,86.52233798148659
2022-04-18,86.73149589034016
2022-04-19,86.7787733183158
2022-04-20,86.73008795746723
2022-04-21,86.74874431668732
2022-04-22,86.75135482728172
2022-04-23,86.55952656474123
2022-04-24,86.5363781384517
2022-04-25,86.67945748119567
2022-04-26,86.68299992242505
2022-04-27,86.61279638593756
2022-04-28,86.63142801943545
2022-04-29,86.65421872786197
2022-04-30,86.50096826780228
2022-05-01,86.5325290322741
2022-05-02,86.7437954714329
2022-05-03,86.82604343504343
2022-05-04,86.84188692785898
2022-05-05,86.95060605204219
2022-05-06,87.06419496338843
2022-05-07,86.99918981689386
2022-05-08,87.11333718818696
2022-05-09,87.39866938678809
2022-05-10,87.54392160119481
2022-05-11,87.60955626990149
2022-05-12,87.75314666173269
2022-05-13,87.88546705639679
2022-05-14,87.82234845794417
2022-05-15,87.92135970457512
2022-05-16,88.17488020204891
2022-05-17,88.27249946848124
2022-05-18,88.27600955854946
2022-05-19,88.34474342800499
2022-05-20,88.39160807662198
2022-05-21,88.23487317482277
2022-05-22,88.23477708196263
2022-05-23,88.38651873911502
2022-05-24,88.38257302426413
2022-05-25,88.28759811217195
2022-05-26,88.2636903762822
2022-05-27,88.22633807773194
2022-05-28,87.99613681505387
2022-05-29,87.9353307075416
2022-05-30,88.04074959835805
2022-05-31,88.00608135632699
2022-06-01,87.89674895647278
2022-06-02,87.87514863065152
2022-06-03,87.85660068440362
2022-06-04,87.66107589439214
2022-06-05,87.64976099465632
2022-06-06,87.81803268398095
2022-06-07,87.85777801835624
2022-06-08,87.8323293306133
2022-06-09,87.9017681550461
2022-06-10,87.97894771933747
2022-06-11,87.88129472544843
2022-06-12,87.9674516418421
2022-06-13,88.23032662845995
2022-06-14,88.3594866909711
2022-06-15,88.41616004922169
2022-06-16,88.55860021406494
2022-06-17,88.69815958259873
2022-06-18,88.65113180321539
2022-06-19,88.77542298674172
2022-06-20,89.06361809549007
2022-06-21,89.20537769531
2022-06-22,89.26243103268311
2022-06-23,89.39391829550267
2022-06-24,89.51243060678048
2022-06-25,89.43580809295149
2022-06-26,89.52375751035494
2022-06-27,89.77085744286074
2022-06-28,89.868888159394
2022-06-29,89.88175416205456
2022-06-30,89.97075445469234
2022-07-01,90.05055128982653
2022-07-02,89.94089991556181
2022-07-03,90.00320289236197
2022-07-04,90.2334589231539
2022-07-05,90.3245450029913
2022-07-06,90.34110137260042
2022-07-07,90.44477545260571
2022-07-08,90.55017632294371
2022-07-09,90.4766027119309
2022-07-10,90.5846081312343
2022-07-11,90.86897278874152
2022-07-12,91.02102040598533
2022-07-13,91.10354839739139
2022-07-14,91.27612624460346
2022-07-15,91.45111201048475
2022-07-16,91.44544810942854
2022-07-17,91.61729794941982
2022-07-18,91.95909094415387
2022-07-19,92.15991183855907
2022-07-20,92.28050063678391
2022-07-21,92.47861587690629
2022-07-22,92.66510924894493
2022-07-23,92.65577092321557
2022-07-24,92.80800570494428
2022-07-25,93.11390630804277
2022-07-26,93.26265881563583
2022-07-27,93.31554609590162
2022-07-28,93.43130176750542
2022-07-29,93.52216293601936
2022-07-30,93.4056816612869
2022-07-31,93.44135621513126
2022-08-01,93.62364968863889
2022-08-02,93.64433256853064
2022-08-03,93.5674168432465
2022-08-04,93.55443621269133
2022-08-05,93.52042273249624
2022-08-06,93.28564203034618
2022-08-07,93.21215033607979
2022-08-08,93.29674300828869
2022-08-09,93.23323317995245
2022-08-10,93.08732990828929
2022-08-11,93.02187199612733
2022-08-12,92.95276913201855
2022-08-13,92.70071348835104
2022-08-14,92.62772567785417
2022-08-15,92.7301050485367
2022-08-16,92.70072286789141
2022-08-17,92.60392734376012
2022-08-18,92.60081585909425
2022-08-19,92.60522494932802
2022-08-20,92.43549974813733
2022-08-21,92.4511051353646
2022-08-22,92.64564669656122
2022-08-23,92.70923802525344
2022-08-24,92.70348120550578
2022-08-25,92.78681371351598
2022-08-26,92.87057016173345
2022-08-27,92.7708186001532
2022-08-28,92.8450317492541
2022-08-29,93.08515961964109
2022-08-30,93.18003864686459
2022-08-31,93.1904030673922
2022-09-01,93.27425098450925
2022-09-02,93.34291310035624
2022-09-03,93.21288373506587
2022-09-04,93.2424747678871
2022-09-05,93.42485956006757
2022-09-06,93.45044291703839
2022-09-07,93.38182404013386
2022-09-08,93.37910639821924
2022-09-09,93.35590418937808
2022-09-10,93.13110686879453
2022-09-11,93.06546433871667
2022-09-12,93.15456186877636
2022-09-13,93.09112280103972
2022-09-14,92.93990791651461
2022-09-15,92.86296719367031
2022-09-16,92.77559525087729
2022-09-17,92.4980533459554
2022-09-18,92.39212166157407
2022-09-19,92.4540517821812
2022-09-20,92.37685793640111
2022-09-21,92.22521607064634
2022-09-22,92.16072634013668
2022-09-23,92.09788983861579
2022-09-24,91.8558616599124
2022-09-25,91.79504295653899
2022-09-26,91.91008058822322
2022-09-27,91.89221141372153
2022-09-28,91.80421861074535
2022-09-29,91.80575382080252
2022-09-30,91.80937409730355
2022-10-01,91.63235390956127
2022-10-02,91.63333308557105
2022-10-03,91.80536761574166
2022-10-04,91.83831886179513
2022-10-05,91.79384725257347
2022-10-06,91.8307632047592
2022-10-07,91.86108346274469
2022-10-08,91.70185262284883
2022-10-09,91.71179054680385
2022-10-10,91.88433272154377
2022-10-11,91.90999955091544
2022-10-12,91.85136139350914
2022-10-13,91.86835308372088
2022-10-14,91.87428736367325
2022-10-15,91.68762841947917
2022-10-16,91.66858780469737
2022-10-17,91.81211148608446
2022-10-18,91.81019572289001
2022-10-19,91.7268003135123
2022-10-20,91.72311460673335
2022-10-21,91.71352725457237
2022-10-22,91.51736229107226
2022-10-23,91.49544500946699
2022-10-24,91.64306732470295
2022-10-25,91.65229101770221
2022-10-26,91.58685779285284
2022-10-27,91.60746164428707
2022-10-28,91.62773430439509
2022-10-29,91.46600586009669
2022-10-30,91.48190323108902
2022-10-31,91.66935516378884
2022-11-01,91.71894088131029
2022-11-02,91.69284988116908
2022-11-03,91.75020679749352
2022-11-04,91.80311043235265
2022-11-05,91.66844733464227
2022-11-06,91.70454092831115
2022-11-07,91.90420321839463
2022-11-08,91.9571247075812
2022-11-09,91.92486867188151
2022-11-10,91.96622257548249
2022-11-11,91.99325483458259
2022-11-12,91.82313668400674
2022-11-13,91.8147898137435
2022-11-14,91.961926770362
2022-11-15,91.95542002544623
2022-11-16,91.85826642458291
2022-11-17,91.83090064095754
2022-11-18,91.7872069413642
2022-11-19,91.54629033754593
2022-11-20,91.46906929063846
2022-11-21,91.55125860045057
2022-11-22,91.48568010521286
2022-11-23,91.33716966315774
2022-11-24,91.26783577879809
2022-11-25,91.1930208485182
2022-11-26,90.93302764228858
2022-11-27,90.84967456304857
2022-11-28,90.93924947691912
2022-11-29,90.89480065314042
2022-11-30,90.78103392183506
2022-12-01,90.75957175265066
2022-12-02,90.74492526141263
2022-12-03,90.5562414847235
2022-12-04,90.55388888534078
2022-12-05,90.73245001774767
2022-12-06,90.78305876944084
2022-12-07,90.76834993641995
2022-12-08,90.84777530030665
2022-12-09,90.9336355386109
2022-12-10,90.84288854276208
2022-12-11,90.93379530484347
2022-12-12,91.19897051829327
2022-12-13,91.32777359559546
2022-12-14,91.38130627237983
2022-12-15,91.51776954791718
2022-12-16,91.64852809075491
2022-12-17,91.58994173262353
2022-12-18,91.70002454042532
2022-12-19,91.97149824141087
2022-12-20,92.0941756469063
2022-12-21,92.1299405009065
2022-12-22,92.23807706747722
2022-12-23,92.33129843992191
2022-12-24,92.22753431360582
2022-12-25,92.28654006182525
2022-12-26,92.5028954293284
2022-12-27,92.5683301716046
2022-12-28,92.54664484103492
2022-12-29,92.59898184663481
2022-12-30,92.6397975656968
2022-12-31,92.48859797225998
2023-01-01,92.50650121954338
2023-01-02,92.68919691431427
2023-01-03,92.72924061615832
2023-01-04,92.69095271180628
2023-01-05,92.73567745460088
2023-01-06,92.77775330415382
2023-01-07,92.63625706935649
2023-01-08,92.67158500964716
2023-01-09,92.87844003752654
2023-01-10,92.94816266496605
2023-01-11,92.94367368469024
2023-01-12,93.02478298328217
2023-01-13,93.10421403623698
2023-01-14,92.99940485971601
2023-01-15,93.06914675492064
2023-01-16,93.30662813447506
2023-01-17,93.40181924262245
2023-01-18,93.41646400900264
2023-01-19,93.50943181634241
2023-01-20,93.59277730107185
2023-01-21,93.48356776180097
2023-01-22,93.54053858186612
2023-01-23,93.75714332663743
2023-01-24,93.82393402155634
2023-01-25,93.80353787983594
2023-01-26,93.85598362628318
2023-01-27,93.89472623105085
2023-01-28,93.73843063324375
2023-01-29,93.74757614775207
2023-01-30,93.91744974839617
2023-01-31,93.94046546627493
2023-02-01,93.88107805449604
2023-02-02,93.901046041043
2023-02-03,93.91539499238638
2023-02-04,93.74414354883483
2023-02-05,93.74885581744648
2023-02-06,93.92559006049487
2023-02-07,93.96718246078427
2023-02-08,93.93813540538187
2023-02-09,93.99986640554853
2023-02-10,94.06666914311101
2023-02-11,93.95744951906754
2023-02-12,94.03230023799028
2023-02-13,94.28548344360182
2023-02-14,94.40775940148198
2023-02-15,94.46132954105738
2023-02-16,94.60514853012732
2023-02-17,94.75095515131883
2023-02-18,94.71508290641377
2023-02-19,94.85511175792584
